"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","microphone_confirmed","device_id","view_history","trial_type_label","estimated_stimulus_onset","audio_upload","stimulus_code","sentence","condition","trial_stage","audio_url","recording_attempt","recording_filename","review_decision","saved_audio_file"
"2398","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">Coca Cola would be green without the added food coloring.</p>
          </div>
        ","0","html-button-response","192","550391","0.0-58.0-0.0","ha77v84840","","","","","","","F17F","Coca Cola would be green without the added food coloring.","false","sentence_ready","","","","",""
"5226","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">Coca Cola would be green without the added food coloring.</p>
          </div>
        ","null","html-audio-response","193","555681","0.0-58.0-1.0","ha77v84840","","","","","1","","F17F","Coca Cola would be green without the added food coloring.","false","sentence_recording","blob:https://charburnham.github.io/504b8c7f-f855-4339-bfcc-3e87a3ffc936","1","ha77v84840_F17F_audio.webm","",""
"1094","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">Coca Cola would be green without the added food coloring.</p>
              <audio controls src=""blob:https://charburnham.github.io/504b8c7f-f855-4339-bfcc-3e87a3ffc936"" class=""playback-audio""></audio>
            </div>
          ","1","html-button-response","194","556775","0.0-58.0-2.0","ha77v84840","","","","","","queued","F17F","Coca Cola would be green without the added food coloring.","false","sentence_review","","1","ha77v84840_F17F_audio.webm","accepted","ha77v84840_F17F_audio.webm"
"1815","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">A group of crows is called a crew.</p>
          </div>
        ","0","html-button-response","195","558591","0.0-59.0-0.0","ha77v84840","","","","","","","34F","A group of crows is called a crew.","false","sentence_ready","","","","",""
"3466","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">A group of crows is called a crew.</p>
          </div>
        ","null","html-audio-response","196","562121","0.0-59.0-1.0","ha77v84840","","","","","1","","34F","A group of crows is called a crew.","false","sentence_recording","blob:https://charburnham.github.io/3b807dab-5f1e-4b60-b691-b4ec336d95c1","1","ha77v84840_34F_audio.webm","",""
"790","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">A group of crows is called a crew.</p>
              <audio controls src=""blob:https://charburnham.github.io/3b807dab-5f1e-4b60-b691-b4ec336d95c1"" class=""playback-audio""></audio>
            </div>
          ","1","html-button-response","197","562911","0.0-59.0-2.0","ha77v84840","","","","","","queued","34F","A group of crows is called a crew.","false","sentence_review","","1","ha77v84840_34F_audio.webm","accepted","ha77v84840_34F_audio.webm"
"4079","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">The center of a star can be over 75 million degrees Fahrenheit.</p>
          </div>
        ","0","html-button-response","198","566991","0.0-60.0-0.0","ha77v84840","","","","","","","48F","The center of a star can be over 75 million degrees Fahrenheit.","false","sentence_ready","","","","",""
"5699","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">The center of a star can be over 75 million degrees Fahrenheit.</p>
          </div>
        ","null","html-audio-response","199","572752","0.0-60.0-1.0","ha77v84840","","","","","1","","48F","The center of a star can be over 75 million degrees Fahrenheit.","false","sentence_recording","blob:https://charburnham.github.io/afd4b3fb-4142-4bfa-9e95-6757e245f90f","1","ha77v84840_48F_audio.webm","",""
"998","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">The center of a star can be over 75 million degrees Fahrenheit.</p>
              <audio controls src=""blob:https://charburnham.github.io/afd4b3fb-4142-4bfa-9e95-6757e245f90f"" class=""playback-audio""></audio>
            </div>
          ","1","html-button-response","200","573751","0.0-60.0-2.0","ha77v84840","","","","","","queued","48F","The center of a star can be over 75 million degrees Fahrenheit.","false","sentence_review","","1","ha77v84840_48F_audio.webm","accepted","ha77v84840_48F_audio.webm"
"5038","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">Some animals that lay eggs have belly buttons.</p>
          </div>
        ","0","html-button-response","201","578791","0.0-61.0-0.0","ha77v84840","","","","","","","F1F","Some animals that lay eggs have belly buttons.","false","sentence_ready","","","","",""
"4883","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">Some animals that lay eggs have belly buttons.</p>
          </div>
        ","null","html-audio-response","202","583736","0.0-61.0-1.0","ha77v84840","","","","","1","","F1F","Some animals that lay eggs have belly buttons.","false","sentence_recording","blob:https://charburnham.github.io/3613353b-aa08-4fc9-9c44-ca3051143e78","1","ha77v84840_F1F_audio.webm","",""
"790","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">Some animals that lay eggs have belly buttons.</p>
              <audio controls src=""blob:https://charburnham.github.io/3613353b-aa08-4fc9-9c44-ca3051143e78"" class=""playback-audio""></audio>
            </div>
          ","1","html-button-response","203","584527","0.0-61.0-2.0","ha77v84840","","","","","","queued","F1F","Some animals that lay eggs have belly buttons.","false","sentence_review","","1","ha77v84840_F1F_audio.webm","accepted","ha77v84840_F1F_audio.webm"
"2078","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">The first VCR was made in 1969.</p>
          </div>
        ","0","html-button-response","204","586607","0.0-62.0-0.0","ha77v84840","","","","","","","F14T","The first VCR was made in 1969.","true","sentence_ready","","","","",""
"4882","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">The first VCR was made in 1969.</p>
          </div>
        ","null","html-audio-response","205","591544","0.0-62.0-1.0","ha77v84840","","","","","1","","F14T","The first VCR was made in 1969.","true","sentence_recording","blob:https://charburnham.github.io/2d3f5ba3-99c7-4be5-b1ec-18e941dce342","1","ha77v84840_F14T_audio.webm","",""
"734","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">The first VCR was made in 1969.</p>
              <audio controls src=""blob:https://charburnham.github.io/2d3f5ba3-99c7-4be5-b1ec-18e941dce342"" class=""playback-audio""></audio>
            </div>
          ","1","html-button-response","206","592279","0.0-62.0-2.0","ha77v84840","","","","","","queued","F14T","The first VCR was made in 1969.","true","sentence_review","","1","ha77v84840_F14T_audio.webm","accepted","ha77v84840_F14T_audio.webm"
